curriculum_vocab_id,curriculum_word,curriculum_version,master_word,cefr,freq_rank,freq_grade,meaning_ko,match_type
4621,uniform,2015,Uniform,A1,1200,고빈도,"제복, 유니폼",exact
4622,unify,2015,unify,B2,8632,중빈도,"통일하다, 통합하다",exact
4623,union,2015,Union,B1,1000,고빈도,"노동조합, 결합, 연합",exact
4624,unique,2015,Unique,A2,1500,고빈도,"독특한, 유일한",exact
4625,unit,2015,Unit,A2,800,고빈도,"단위, 부대, 개체",exact
4626,unite,2015,Unite,B1,3380,고빈도,통합하다,exact
4627,universe,2015,Universe,A2,1816,고빈도,우주,exact
4628,university,2015,University,A2,700,고빈도,대학교,exact
4629,unless,2015,Unless,A2,600,고빈도,~하지 않는 한,exact
4630,until,2015,Until,A1,50,고빈도,~까지,exact
4631,up,2015,Up,A1,45,고빈도,"위로, 올라가다",exact
4632,update,2015,Update,A2,2367,고빈도,업데이트하다,exact
4633,upon,2015,Upon,A2,400,고빈도,~위에,exact
4634,upper,2015,Upper,A1,1524,고빈도,위쪽의,exact
4635,upset,2015,Upset,A1,900,고빈도,"화난, 속상한",exact
4636,urban,2015,Urban,B1,2000,중빈도,도시의,exact
4637,urge,2015,Urge,B1,1829,고빈도,촉구하다,exact
4638,urgent,2015,Urgent,A2,1500,중빈도,"긴급한, 시급한",exact
4639,use,2015,Use,A1,335,고빈도,사용하다,exact
4640,usual,2015,Usual,A1,800,고빈도,"보통의, 평소의",exact
4641,utter,2015,Utter,B1,2162,중빈도,말하다,exact
4643,vacation,2015,Vacation,A1,800,고빈도,"휴가, 방학",exact
4644,vacuum,2015,Vacuum,B1,4408,중빈도,진공청소하다,exact
4645,vague,2015,Vague,B1,2100,중빈도,"모호한, 희미한",exact
4646,valid,2015,,,,,,none
4647,valley,2015,Valley,A1,1568,고빈도,"계곡, 골짜기",exact
4648,value,2015,Value,B1,3531,고빈도,소중히 여기다,exact
4649,van,2015,,,,,,none
4650,vanish,2015,Vanish,A2,2074,고빈도,사라지다,exact
4651,various,2015,Various,A2,750,중빈도,"여러 가지의, 다양한",exact
4652,vary,2015,Vary,B1,4529,중빈도,다양하다,exact
4653,vast,2015,Vast,B1,1200,중빈도,"광대한, 막대한",exact
4654,vegetable,2015,Vegetable,A1,876,고빈도,"채소, 야채",exact
4655,vehicle,2015,Vehicle,A2,1234,중빈도,"탈것, 차량",exact
4656,venture,2015,Venture,B1,1670,중빈도,"모험, 사업",exact
4657,verbal,2015,Verbal,B1,3800,중빈도,"말로 하는, 구두의",exact
4658,verse,2015,Verse,A2,2800,중빈도,"운문, 시",exact
4659,version,2015,Version,A2,800,고빈도,"버전, 판",exact
4660,versus,2015,Versus,A2,900,고빈도,"~대, ~에 대하여",exact
4661,vertical,2015,Vertical,A2,2500,중빈도,"수직의, 세로의",exact
4662,very,2015,Very,A1,10,고빈도,"매우, 아주",exact
4663,vessel,2015,Vessel,B1,2500,중빈도,"배, 용기, 혈관",exact
4664,veteran,2015,Veteran,B1,3000,중빈도,"베테랑, 노련한 사람, 참전 용사",exact
4665,veterinarian,2015,,,,,,none
4666,via,2015,Via,A2,2000,중빈도,"~을 경유하여, ~을 통하여",exact
4667,vice,2015,Vice,B1,1607,중빈도,"악덕, 부도덕",exact
4668,victim,2015,Victim,B1,1200,고빈도,"피해자, 희생자",exact
4669,victory,2015,Victory,A1,1500,고빈도,승리,exact
4670,view,2015,View,A2,2691,고빈도,보다,exact
4671,vigorous,2015,vigorous,B2,8641,중빈도,"활기찬, 격렬한",exact
4672,village,2015,Village,A1,800,고빈도,마을,exact
4673,violent,2015,Violent,B1,2800,중빈도,폭력적인,exact
4674,virgin,2015,Virgin,B1,4000,중빈도,"처녀, 동정남",exact
4675,virtual,2015,virtual,B2,8643,중빈도,"가상의, 사실상의",exact
4676,virtue,2015,Virtue,B1,1686,중빈도,"덕, 미덕",exact
4677,visible,2015,Visible,A2,800,고빈도,"눈에 보이는, 알아볼 수 있는",exact
4678,visit,2015,Visit,A1,2731,고빈도,방문하다,exact
4679,visual,2015,Visual,B1,1200,고빈도,"시각의, 시각적인",exact
4680,vital,2015,Vital,B1,1868,고빈도,"필수적인, 생명의",exact
4681,vivid,2015,vivid,B2,8644,중빈도,"생생한, 선명한",exact
4682,vocabulary,2015,Vocabulary,A2,300,고빈도,"어휘, 어휘력",exact
4683,vocation,2015,Vocation,B2,3200,중빈도,"천직, 소명, 직업",exact
4684,voice,2015,Voice,A1,150,고빈도,"목소리, 의견",exact
4685,volume,2015,Volume,A1,1615,고빈도,"부피, 음량",exact
4686,voluntary,2015,Voluntary,B1,3100,중빈도,"자발적인, 자원봉사의",exact
4687,vote,2015,Vote,B1,4176,최고빈도,투표하다,exact
4688,voyage,2015,Voyage,A2,3200,중빈도,"항해, 여행",exact
4690,wage,2015,Wage,B1,2800,중빈도,"임금, 급료",exact
4691,wagon,2015,Wagon,A1,3500,중빈도,"마차, 화물차",exact
4692,wait,2015,Wait,A1,3128,최고빈도,기다리다,exact
4693,wake,2015,Wake,A1,2759,고빈도,깨다,exact
4694,walk,2015,Walk,A1,2835,최고빈도,걷다,exact
4695,wall,2015,Wall,A1,500,고빈도,벽,exact
4696,wander,2015,Wander,A2,1749,고빈도,돌아다니다,exact
4697,want,2015,Want,A1,325,고빈도,원하다,exact
4698,war,2015,War,A2,800,고빈도,전쟁,exact
4699,warehouse,2015,Warehouse,A2,2500,중빈도,창고,exact
4700,warm,2015,Warm,A2,3643,고빈도,따뜻하게 하다,exact
4701,warn,2015,Warn,A2,2675,고빈도,경고하다,exact
4702,warrant,2015,warrant,B2,8646,중빈도,"정당화하다, 보증하다",exact
4703,warrior,2015,Warrior,A2,2200,중빈도,"전사, 용사",exact
4704,wash,2015,Wash,A1,2876,고빈도,씻다,exact
4705,waste,2015,Waste,A2,3781,고빈도,낭비하다,exact
4706,watch,2015,Watch,A1,2617,고빈도,보다,exact
4707,water,2015,Water,A2,7256,고빈도,물을 주다,exact
4708,watermelon,2015,,,,,,none
4709,wave,2015,Wave,A2,3439,고빈도,흔들다,exact
4710,way,2015,Way,A1,50,고빈도,"길, 방법",exact
4711,we,2015,We,A1,16,고빈도,우리,exact
4712,weak,2015,Weak,A1,300,고빈도,약한,exact
4713,wealth,2015,Wealth,B1,2500,중빈도,"부, 재산",exact
4714,weapon,2015,Weapon,A2,1500,중빈도,무기,exact
4715,wear,2015,Wear,A1,2903,고빈도,입다,exact
4716,weather,2015,Weather,A1,200,고빈도,날씨,exact
4717,weave,2015,Weave,A2,1935,고빈도,짜다,exact
4718,wedding,2015,,,,,,none
4719,weed,2015,Weed,A2,1871,고빈도,잡초,exact
4720,week,2015,Week,A1,150,고빈도,"주, 일주일",exact
4721,weekend,2015,Weekend,A1,300,고빈도,주말,exact
4722,weigh,2015,Weigh,A2,1846,고빈도,무게를 달다,exact
4723,weight,2015,Weight,A1,500,고빈도,"무게, 체중",exact
4724,weird,2015,Weird,A1,900,고빈도,"이상한, 기묘한",exact
4725,welcome,2015,Welcome,A1,2727,고빈도,환영하다,exact
4726,welfare,2015,Welfare,B1,1643,중빈도,복지,exact
4727,well,2015,Well,A1,80,고빈도,"잘, 훌륭하게; 우물; 건강한",exact
4728,west,2015,West,A1,200,고빈도,서쪽,exact
4729,wet,2015,Wet,B1,8028,중빈도,적시다,exact
4730,whale,2015,Whale,A1,900,고빈도,고래,exact
4731,what,2015,What,A1,22,고빈도,"무엇, 무슨",exact
4732,wheat,2015,Wheat,A1,1800,고빈도,밀의,exact
4733,wheel,2015,Wheel,A1,800,고빈도,돌리다,exact
4734,when,2015,When,A1,40,고빈도,언제,exact
4735,where,2015,Where,A1,210,고빈도,"어디에, 어디서",exact
4736,whereas,2015,Whereas,B1,3500,중빈도,"…인데 반하여, …인데 비해",exact
4737,whether,2015,Whether,A2,200,고빈도,…인지 (아닌지),exact
4738,which,2015,Which,A1,220,고빈도,"어느, 어떤",exact
4739,while,2015,While,A2,50,고빈도,"…하는 동안에, …하는 한편",exact
4740,whip,2015,Whip,B1,8338,중빈도,휘젓다,exact
4741,whisper,2015,Whisper,A2,2101,고빈도,속삭이다,exact
4742,whistle,2015,Whistle,A2,3475,고빈도,휘파람 불다,exact
4743,white,2015,White,A1,200,고빈도,흰색의,exact
4744,who,2015,Who,A1,215,고빈도,누구,exact
4745,whole,2015,Whole,A1,400,고빈도,"전체의, 완전한",exact
4746,why,2015,Why,A1,150,고빈도,왜,exact
4747,wicked,2015,Wicked,A2,2800,중빈도,"사악한, 짓궂은, 아주 멋진",exact
4748,wide,2015,Wide,A1,234,고빈도,"넓은, 폭이 넓은",exact
4749,widespread,2015,widespread,B2,8648,중빈도,"광범위한, 널리 퍼진",exact
4750,widow,2015,Widow,B1,2345,중빈도,"미망인, 과부",exact
4751,wife,2015,Wife,A1,456,고빈도,"아내, 부인",exact
4752,wild,2015,Wild,A1,567,고빈도,"야생의, 거친",exact
4753,will,2015,Will,A1,235,고빈도,~할 것이다,exact
4754,win,2015,Win,A1,2750,고빈도,이기다,exact
4755,wind,2015,Wind,A1,300,고빈도,바람,exact
4756,window,2015,Window,A1,200,고빈도,창문,exact
4757,wing,2015,Wing,A1,1200,중빈도,날개,exact
4758,wipe,2015,Wipe,A1,1795,고빈도,닦다,exact
4759,wire,2015,Wire,A2,1900,중빈도,"전선, 철사",exact
4760,wise,2015,Wise,A1,500,고빈도,"현명한, 슬기로운",exact
4761,wish,2015,Wish,A1,2641,고빈도,바라다,exact
4762,wit,2015,Wit,B1,2500,중빈도,"재치, 기지",exact
4763,with,2015,With,A1,19,고빈도,"함께, ~을 가지고, ~와 함께",exact
4764,withdraw,2015,Withdraw,B1,5610,중빈도,인출하다,exact
4765,within,2015,Within,A2,800,중빈도,"~안에, ~이내에",exact
4766,without,2015,Without,A1,300,고빈도,~없이,exact
4767,witness,2015,Witness,B2,4060,고빈도,목격하다,exact
4768,woman,2015,Woman,A1,500,고빈도,"여자, 여성",exact
4769,wonder,2015,Wonder,A2,2635,고빈도,궁금해하다,exact
4770,wood,2015,Wood,A1,600,고빈도,"나무, 목재",exact
4771,wool,2015,Wool,A1,1500,고빈도,"양모, 털실",exact
4772,word,2015,Word,A1,10,고빈도,"단어, 말",exact
4773,work,2015,Work,A1,350,고빈도,"일하다, 작동하다",exact
4774,world,2015,World,A1,10,고빈도,"세계, 세상",exact
4775,worry,2015,Worry,A2,3543,고빈도,걱정하다,exact
4776,worship,2015,Worship,B1,2110,중빈도,예배하다,exact
4777,worth,2015,Worth,A2,900,중빈도,"가치 있는, ~의 가치가 있는",exact
4778,would,2015,Would,A1,240,고빈도,"~할 것이다, ~하곤 했다",exact
4779,wound,2015,Wound,B1,7693,중빈도,상처입히다,exact
4780,wrap,2015,Wrap,A1,1959,고빈도,싸다,exact
4781,wreck,2015,Wreck,B1,7172,중빈도,파괴하다,exact
1819,write,2015,Write,A1,2705,최고빈도,쓰다,exact
4782,wrong,2015,Wrong,A1,500,고빈도,"틀린, 잘못된",exact
4784,year,2015,Year,A1,20,고빈도,"년, 해",exact
4785,yell,2015,Yell,A2,7318,고빈도,소리치다,exact
4786,yellow,2015,Yellow,A1,800,고빈도,노란색의,exact
4787,yesterday,2015,Yesterday,A1,300,고빈도,어제,exact
4788,yet,2015,Yet,A2,400,고빈도,"아직, 그러나",exact
4789,yield,2015,Yield,B2,3149,중빈도,양보하다,exact
4790,you,2015,You,A1,7,고빈도,"너, 당신",exact
4791,young,2015,Young,A1,200,고빈도,"어린, 젊은",exact
4793,zebra,2015,Zebra,A1,3000,중빈도,얼룩말,exact
4794,zone,2015,Zone,A2,1200,중빈도,"구역, 지대",exact
4795,zoo,2015,Zoo,A1,800,고빈도,동물원,exact
4796,A,2022,A,A1,6,고빈도,에이 (알파벳),exact
4988,B,2022,,,,,,none
5162,C,2022,,,,,,none
5464,D,2022,,,,,,none
5631,E,2022,,,,,,none
5758,F,2022,,,,,,none
5908,G,2022,,,,,,none
5992,H,2022,,,,,,none
6083,I,2022,I,A1,3,고빈도,"나, 저",exact
6188,J,2022,,,,,,none
6209,K,2022,,,,,,none
6228,L,2022,,,,,,none
6320,M,2022,,,,,,none
6453,N,2022,,,,,,none
6513,O,2022,,,,,,none
6574,P,2022,,,,,,none
6796,Q,2022,,,,,,none
6808,R,2022,,,,,,none
6958,S,2022,,,,,,none
7301,T,2022,,,,,,none
7474,U,2022,,,,,,none
7501,V,2022,,,,,,none
7550,W,2022,,,,,,none
7644,Y,2022,,,,,,none
7653,Z,2022,,,,,,none
4797,abandon,2022,Abandon,B1,1669,고빈도,"버리다, 포기하다",exact
4798,aboard,2022,Aboard,A2,3500,중빈도,"승선하여, 탑승하여",exact
4799,abort,2022,Abort,B2,4000,중빈도,"중단하다, 낙태하다",exact
4800,abound,2022,Abound,B2,6000,저빈도,"풍부하다, 많이 있다",exact
4801,about,2022,About,A1,50,고빈도,"약 ~에 대하여, 거의, 대략",exact
4802,above,2022,Above,A1,200,고빈도,위에,exact
4803,abroad,2022,Abroad,A2,1500,중빈도,"해외로, 외국에",exact
4804,absent,2022,Absent,A2,1800,중빈도,"결석한, 없는",exact
4805,absolute,2022,Absolute,B1,1200,중빈도,"절대적인, 완전한",exact
4806,absorb,2022,Absorb,B1,1880,중빈도,흡수하다,exact
4807,abstract,2022,Abstract,B1,1500,중빈도,"추상적인, 관념적인",exact
4808,absurd,2022,absurd,B2,8654,중빈도,"터무니없는, 불합리한",exact
4809,abuse,2022,Abuse,B1,1800,중빈도,"학대, 남용",exact
4810,academy,2022,Academy,A2,2500,중빈도,"학원, 아카데미",exact
4811,accelerate,2022,Accelerate,B1,2323,중빈도,가속하다,exact
4812,accent,2022,Accent,A2,2800,중빈도,"억양, 사투리",exact
4813,accept,2022,Accept,A2,2452,고빈도,받아들이다,exact
4814,access,2022,Access,B1,7541,중빈도,접근하다,exact
4815,accident,2022,Accident,A1,800,고빈도,사고,exact
4816,accommodate,2022,Accommodate,B1,2200,중빈도,"수용하다, 숙박시키다",exact
4817,accompany,2022,Accompany,B1,2500,중빈도,"동행하다, 반주하다",exact
4818,accomplish,2022,Accomplish,B1,1825,중빈도,성취하다,exact
4819,accord,2022,Accord,B1,3500,중빈도,"합의, 협정, 일치",exact
4820,account,2022,Account,A2,200,고빈도,"계좌, 설명, 이야기",exact
4821,accumulate,2022,Accumulate,C1,4164,중빈도,축적하다,exact
4822,accurate,2022,Accurate,B1,1790,고빈도,정확한,exact
4823,accuse,2022,Accuse,B1,3205,중빈도,고발하다,exact
4824,ache,2022,Ache,A2,2800,중빈도,"통증, 아픔",exact
4825,achieve,2022,Achieve,A2,1601,고빈도,"달성하다, 성취하다",exact
4826,acid,2022,Acid,A2,3000,중빈도,산,exact
4827,acknowledge,2022,Acknowledge,B1,1726,중빈도,인정하다,exact
4828,acquire,2022,Acquire,B2,3569,중빈도,획득하다,exact
4829,acquisition,2022,Acquisition,B1,1569,중빈도,"습득, 취득; 인수",exact
4830,across,2022,Across,A1,200,고빈도,"~을 가로질러, 건너서",exact
4831,adapt,2022,Adapt,B1,2544,중빈도,적응시키다,exact
4832,add,2022,Add,A2,2398,고빈도,더하다,exact
4833,addict,2022,Addict,B1,3000,중빈도,중독자,exact
4834,address,2022,Address,B1,2570,중빈도,다루다,exact
4835,adequate,2022,Adequate,B1,2500,중빈도,"충분한, 적절한",exact
4836,adjust,2022,Adjust,B1,2383,중빈도,조정하다,exact
4837,administer,2022,Administer,B2,3346,중빈도,관리하다,exact
4838,admire,2022,Admire,B1,3533,고빈도,감탄하다,exact
4839,adolescent,2022,Adolescent,B1,2500,중빈도,청소년,exact
4840,adopt,2022,Adopt,A2,900,중빈도,"입양하다, 채택하다",exact
4841,adult,2022,Adult,A1,1625,고빈도,성인,exact
4842,advance,2022,Advance,B1,2547,중빈도,나아가다,exact
4843,adventure,2022,Adventure,A1,789,고빈도,모험,exact
4844,adverse,2022,adverse,B2,8656,중빈도,"불리한, 해로운",exact
4845,advice,2022,Advice,A1,678,고빈도,"조언, 충고",exact
4846,advise,2022,Advise,B1,2984,중빈도,조언하다,exact
4847,advocate,2022,Advocate,C1,4178,중빈도,옹호하다,exact
4848,aesthetic,2022,aesthetic,B2,8657,중빈도,"미적인, 심미적인",exact
4849,affair,2022,Affair,B1,1646,고빈도,"일, 사건",exact
4850,afford,2022,Afford,A2,2492,고빈도,여유가 있다,exact
4851,afraid,2022,Afraid,A1,300,고빈도,"두려워하는, 무서워하는",exact
4852,after,2022,After,A1,50,고빈도,"후에, 다음에",exact
4853,afternoon,2022,Afternoon,A1,200,고빈도,오후,exact
4854,again,2022,Again,A1,100,고빈도,"다시, 또",exact
4855,against,2022,Against,A2,200,고빈도,"~에 반대하여, ~에 기대어",exact
4856,age,2022,Age,B1,4377,최고빈도,나이들다,exact
4857,agency,2022,Agency,B1,1500,중빈도,"대행사, 기관",exact
4858,agenda,2022,Agenda,B1,2000,중빈도,"의제, 안건",exact
4859,agent,2022,Agent,A2,800,중빈도,"대리인, 요원",exact
4860,aggress,2022,,,,,,none
4861,ago,2022,Ago,A1,200,고빈도,~전에,exact
4862,agriculture,2022,Agriculture,B1,2800,중빈도,농업,exact
4863,ahead,2022,Ahead,A1,400,고빈도,"앞에, 앞으로",exact
4864,aid,2022,Aid,B1,3558,고빈도,돕다,exact
4865,aim,2022,Aim,A2,4748,중빈도,목표로하다,exact
4866,air,2022,Air,A1,50,고빈도,공기,exact
4867,airline,2022,Airline,A1,900,고빈도,항공사,exact
4868,airport,2022,Airport,A1,900,고빈도,공항,exact
4869,alarm,2022,Alarm,A1,900,고빈도,"경보, 자명종",exact
4870,album,2022,Album,A1,789,고빈도,"앨범, 사진첩",exact
4871,alcohol,2022,Alcohol,A2,2345,중빈도,"알코올, 술",exact
4872,alert,2022,Alert,B1,4548,중빈도,경보하다,exact
4873,alien,2022,Alien,A2,2500,중빈도,"외국의, 이질적인",exact
4874,alike,2022,Alike,A2,2800,중빈도,"똑같이, 마찬가지로",exact
4875,alive,2022,Alive,A1,900,고빈도,"살아있는, 생생한",exact
4876,all,2022,All,A1,20,고빈도,"모든, 전부",exact
4877,allocate,2022,Allocate,B2,3305,중빈도,할당하다,exact
4878,allow,2022,Allow,A2,2940,고빈도,허락하다,exact
4879,ally,2022,Ally,B1,2500,중빈도,"동맹국, 협력자",exact
4880,almost,2022,Almost,A1,200,고빈도,거의,exact
4881,alone,2022,Alone,A1,300,고빈도,"혼자서, 홀로",exact
4882,along,2022,Along,A1,150,고빈도,"~을 따라서, ~와 함께",exact
4883,alongside,2022,Alongside,A2,3000,중빈도,"~옆에, 나란히",exact
4884,aloud,2022,Aloud,A1,3500,중빈도,소리 내어,exact
4885,already,2022,Already,A1,200,고빈도,"이미, 벌써",exact
4886,alright,2022,Alright,A1,900,고빈도,"좋아, 괜찮아",exact
4887,also,2022,Also,A1,50,고빈도,"또한, 역시",exact
4888,alter,2022,Alter,B2,4369,고빈도,바꾸다,exact
4889,alternate,2022,Alternate,B1,2500,중빈도,"번갈아 하다, 교대로 하다",exact
4890,although,2022,Although,A2,80,고빈도,"비록 ~이지만, ~에도 불구하고",exact
4891,altogether,2022,Altogether,A2,600,고빈도,"완전히, 전부",exact
4892,always,2022,Always,A1,10,고빈도,"항상, 언제나",exact
4893,amaze,2022,Amaze,B1,3549,고빈도,놀라게 하다,exact
4894,ambassador,2022,Ambassador,B1,2500,중빈도,대사,exact
4895,ambition,2022,Ambition,B1,1838,고빈도,"야망, 포부",exact
4896,ambulance,2022,Ambulance,A1,3500,중빈도,구급차,exact
4897,among,2022,Among,A2,50,고빈도,"~사이에, ~중에",exact
4898,amount,2022,Amount,A2,200,고빈도,"양, 액수",exact
4899,amuse,2022,Amuse,B1,6808,중빈도,즐겁게하다,exact
4900,analysis,2022,analysis,B1,,,분석,exact
4901,anchor,2022,Anchor,A2,1500,중빈도,"닻, 지지대",exact
4902,ancient,2022,Ancient,A2,1200,중빈도,"고대의, 아주 오래된",exact
4903,and,2022,and,A1,2,고빈도,"그리고, ~와/과",exact
4904,angel,2022,Angel,A1,800,고빈도,천사,exact
4905,anger,2022,Anger,A2,1516,고빈도,분노,exact
4906,angle,2022,Angle,A2,1500,중빈도,"각도, 모서리",exact
4907,animal,2022,Animal,A1,210,고빈도,동물,exact
4908,anniversary,2022,Anniversary,A2,1800,중빈도,기념일,exact
4909,announce,2022,Announce,B1,2472,중빈도,발표하다,exact
4910,annoy,2022,Annoy,A2,6810,고빈도,짜증나게하다,exact
4911,annual,2022,Annual,B1,1500,중빈도,"매년의, 연례의",exact
4912,another,2022,Another,A1,15,고빈도,"다른, 또 다른",exact
4913,answer,2022,Answer,A1,2648,고빈도,대답하다,exact
4914,ant,2022,Ant,A1,2500,중빈도,개미,exact
4915,anticipate,2022,Anticipate,B1,2038,중빈도,예상하다,exact
4916,anxiety,2022,Anxiety,B1,2000,중빈도,"불안, 걱정",exact
4917,anxious,2022,Anxious,B1,1800,중빈도,"불안한, 걱정하는",exact
4918,any,2022,Any,A1,50,고빈도,"어떤, 아무",exact
4919,apart,2022,Apart,A2,1200,중빈도,"떨어져서, 따로",exact
4920,apartment,2022,Apartment,A1,1523,고빈도,아파트,exact
4921,apology,2022,Apology,A2,1200,고빈도,사과,exact
4922,apparent,2022,Apparent,B1,1573,중빈도,"명백한, 뚜렷한",exact
4923,appeal,2022,Appeal,B1,1860,고빈도,"호소, 매력",exact
